ges_spec_names,TEFF,LOGG,FEH,LI1
gir_17401819-3218200_H665.0.fit,4903.0,2.44,-0.26,0.82
gir_17401988-3218141_H665.0.fit,6105.0,4.3,0.25,2.89
gir_17402159-3208305_H665.0.fit,5260.0,4.61,0.1,0.9
gir_17402187-3223284_H665.0.fit,5100.0,4.55,0.03,2.67
gir_17402208-3218392_H665.0.fit,5880.0,4.49,0.27,2.1
gir_17402246-3219488_H665.0.fit,4933.0,4.39,-0.2,1.34
gir_17402546-3218542_H665.0.fit,4797.0,2.58,0.09,1.12
gir_17402581-3204453_H665.0.fit,5774.0,4.32,0.06,1.79
gir_17402632-3222293_H665.0.fit,6315.0,4.04,0.06,1.7
gir_17402712-3208077_H665.0.fit,5036.0,4.45,0.21,0.89
gir_17402758-3209354_H665.0.fit,5918.0,4.37,0.17,2.01
gir_17402790-3204513_H665.0.fit,5418.0,4.41,0.18,1.23
gir_17402816-3211342_H665.0.fit,4969.0,3.22,0.28,1.09
gir_17403035-3213320_H665.0.fit,5555.0,4.48,0.09,1.61
gir_17403053-3203555_H665.0.fit,5801.0,4.29,0.35,1.68
gir_17403085-3220557_H665.0.fit,5845.0,4.57,0.19,1.64
gir_17403107-3208304_H665.0.fit,5117.0,4.61,0.06,2.36
gir_17403142-3220066_H665.0.fit,6717.0,4.21,0.03,2.4
gir_17403164-3220500_H665.0.fit,6757.0,4.09,0.0,2.92
gir_17403230-3220119_H665.0.fit,4791.0,4.49,0.02,2.09
gir_17403349-3211223_H665.0.fit,6581.0,4.03,0.17,2.12
gir_17403746-3212047_H665.0.fit,5628.0,4.35,0.23,1.28
gir_17403885-3220133_H665.0.fit,5186.0,4.48,-0.32,0.72
gir_17403918-3216195_H665.0.fit,5502.0,4.58,-0.34,1.43
gir_17403953-3203037_H665.0.fit,6318.0,4.11,0.05,1.93
gir_17403974-3212050_H665.0.fit,5810.0,4.41,-0.21,2.38
gir_17404122-3206317_H665.0.fit,6022.0,4.35,0.19,2.75
gir_17404236-3206272_H665.0.fit,5959.0,4.41,0.29,2.74
gir_17404320-3208225_H665.0.fit,5837.0,4.19,-0.02,3.32
gir_17404346-3212521_H665.0.fit,5340.0,4.4,0.06,3.01
gir_17404405-3210250_H665.0.fit,4501.0,2.27,0.24,0.03
gir_17404408-3204144_H665.0.fit,5089.0,4.43,0.03,2.59
gir_17404497-3200118_H665.0.fit,5405.0,4.47,0.06,2.97
gir_17404725-3209318_H665.0.fit,5288.0,4.35,-0.16,3.18
gir_17404827-3216012_H665.0.fit,6214.0,4.29,0.23,2.91
gir_17404827-3218023_H665.0.fit,5688.0,4.53,0.06,1.89
gir_17404968-3212242_H665.0.fit,5822.0,3.92,-0.26,2.47
gir_17405223-3216426_H665.0.fit,6198.0,4.16,-0.12,1.75
gir_17405270-3216183_H665.0.fit,5873.0,4.45,0.25,2.03
gir_17405276-3214134_H665.0.fit,6252.0,4.22,0.14,1.66
gir_17405297-3212010_H665.0.fit,6254.0,4.23,0.06,2.48
gir_17405483-3158394_H665.0.fit,6083.0,4.31,0.26,2.64
gir_17405799-3213104_H665.0.fit,4613.0,2.47,0.08,0.37
gir_17405853-3217489_H665.0.fit,4710.0,4.71,0.01,0.45
gir_17410045-3206456_H665.0.fit,5786.0,4.51,0.43,2.0
gir_17410122-3210403_H665.0.fit,4614.0,2.35,0.05,0.29
gir_17410175-3219009_H665.0.fit,6407.0,3.94,-0.03,2.74
gir_17410237-3215101_H665.0.fit,5929.0,4.35,0.37,1.93
gir_17410664-3218147_H665.0.fit,6189.0,4.25,-0.05,3.13
gir_17410728-3209064_H665.0.fit,4815.0,4.51,0.03,2.18
gir_17410805-3218591_H665.0.fit,6442.0,3.95,0.17,2.38
gir_17410857-3209297_H665.0.fit,6256.0,4.32,0.12,2.7
gir_17411584-3219122_H665.0.fit,5706.0,4.18,0.12,1.91
gir_17411667-3207594_H665.0.fit,5452.0,4.08,-0.17,1.8
gir_17412896-3216331_H665.0.fit,5221.0,4.39,0.12,2.72
gir_18024095-2431154_H665.0.fit,5694.0,4.21,0.1,2.01
gir_18031462-2415458_H665.0.fit,6119.0,4.19,-0.07,2.63
gir_18032868-2413174_H665.0.fit,5889.0,4.09,0.07,2.29
gir_18032951-2413210_H665.0.fit,6462.0,4.13,0.04,3.1
gir_18033133-2416594_H665.0.fit,4569.0,4.74,0.05,1.04
gir_18034407-2418317_H665.0.fit,5862.0,4.25,-0.18,2.32
gir_18035164-2428266_H665.0.fit,5035.0,3.21,-0.2,3.14
gir_18035881-2423416_H665.0.fit,6711.0,4.14,-0.11,2.14
gir_18040695-2409582_H665.0.fit,4842.0,2.84,0.02,0.5
gir_18040812-2413466_H665.0.fit,4584.0,2.55,0.03,0.84
gir_18040887-2414319_H665.0.fit,5012.0,3.75,0.02,1.01
gir_18041487-2417508_H665.0.fit,4565.0,2.66,0.14,0.34
gir_18041731-2430259_H665.0.fit,5945.0,4.11,0.08,1.38
gir_18042342-2428119_H665.0.fit,4516.4,4.68,-0.07,0.04
gir_18042852-2424197_H665.0.fit,4622.0,2.62,0.15,0.4
gir_18043224-2424100_H665.0.fit,4967.0,3.79,-0.02,3.35
gir_18043261-2429288_H665.0.fit,5939.0,4.31,0.2,1.5
gir_18043550-2420141_H665.0.fit,6191.0,4.18,-0.02,2.62
gir_18043566-2418120_H665.0.fit,6094.0,4.06,-0.09,1.77
gir_18044169-2424068_H665.0.fit,4490.14,4.55,-0.04,0.31
gir_18044291-2424012_H665.0.fit,5780.0,4.39,0.1,2.0
gir_18044321-2406564_H665.0.fit,4748.0,4.42,-0.03,0.62
gir_18044385-2412574_H665.0.fit,6370.0,3.95,-0.02,2.23
gir_18044910-2415279_H665.0.fit,6186.0,4.08,0.04,2.2
gir_18045192-2421370_H665.0.fit,4932.0,3.53,0.05,1.2
gir_18045625-2426256_H665.0.fit,6156.0,4.12,-0.1,2.88
gir_18045859-2413571_H665.0.fit,6088.0,4.21,0.08,2.8
gir_18045967-2413423_H665.0.fit,6043.0,4.09,-0.1,2.42
gir_18050337-2426436_H665.0.fit,5997.0,4.16,-0.04,2.64
gir_18050934-2426007_H665.0.fit,5740.0,4.23,0.14,1.77
gir_18052205-2420594_H665.0.fit,4542.0,2.63,0.15,0.57
gir_18052256-2426233_H665.0.fit,6147.0,4.0,0.02,2.33
gir_18053839-2426234_H665.0.fit,5206.0,4.58,-0.3,0.65
gir_18054645-2423085_H665.0.fit,5520.0,4.29,-0.21,1.11
gir_18054865-2422365_H665.0.fit,5773.0,4.34,-0.03,2.09
gir_18055459-2424439_H665.0.fit,5971.0,4.19,-0.09,2.19
gir_18260973+0621338_H665.0.fit,5857.0,4.23,0.03,2.74
gir_18261259+0624221_H665.0.fit,4955.0,2.81,-0.54,1.07
gir_18261269+0628111_H665.0.fit,5645.0,4.3,0.08,1.79
gir_18261445+0625464_H665.0.fit,4839.0,2.96,-0.49,0.56
gir_18261472+0626371_H665.0.fit,6000.0,4.09,0.12,1.93
gir_18261480+0626093_H665.0.fit,5109.0,3.53,-1.21,1.23
gir_18261673+0620132_H665.0.fit,4660.0,2.23,-0.3,0.47
gir_18261806+0626480_H665.0.fit,5647.0,4.18,0.26,1.35
gir_18261853+0621131_H665.0.fit,5963.0,4.37,0.33,2.63
gir_18261878+0625333_H665.0.fit,5256.0,3.23,-0.54,1.58
gir_18262044+0618371_H665.0.fit,4916.0,4.57,0.21,0.46
gir_18262132+0618174_H665.0.fit,6088.0,4.27,-0.32,2.34
gir_18262138+0619317_H665.0.fit,5821.0,4.17,-0.19,2.27
gir_18262230+0626024_H665.0.fit,4832.0,2.92,-0.47,0.79
gir_18262282+0621399_H665.0.fit,4769.0,2.89,-0.49,0.74
gir_18262335+0626314_H665.0.fit,4627.0,2.5,-0.05,0.11
gir_18262418+0620145_H665.0.fit,4997.0,3.7,-0.04,0.81
gir_18262419+0623484_H665.0.fit,5451.0,4.02,0.27,1.25
gir_18262486+0621425_H665.0.fit,5163.0,4.77,0.34,1.2
gir_18262554+0618047_H665.0.fit,5202.0,3.86,0.08,1.58
gir_18262559+0621336_H665.0.fit,5301.0,3.87,-0.5,1.53
gir_18262572+0630228_H665.0.fit,5051.0,3.45,-0.1,0.7
gir_18262606+0628420_H665.0.fit,5323.0,4.77,-0.17,1.79
gir_18262639+0626566_H665.0.fit,5013.0,3.61,-0.04,1.42
gir_18262642+0635517_H665.0.fit,4733.0,2.27,-0.59,0.99
gir_18262648+0645511_H665.0.fit,5859.0,4.44,0.25,2.27
gir_18262659+0620559_H665.0.fit,5621.0,4.41,0.25,1.32
gir_18262730+0631296_H665.0.fit,5962.0,4.46,0.27,2.56
gir_18262758+0618261_H665.0.fit,4666.0,2.61,0.09,0.19
gir_18262789+0632038_H665.0.fit,5661.0,4.29,-0.17,1.5
gir_18262792+0628454_H665.0.fit,5840.0,4.46,0.28,1.83
gir_18262806+0632194_H665.0.fit,5860.0,4.33,0.31,2.43
gir_18262837+0624127_H665.0.fit,4950.0,3.05,-0.44,0.85
gir_18262852+0617507_H665.0.fit,5844.0,4.33,0.04,1.81
gir_18262957+0623139_H665.0.fit,5101.0,4.35,0.02,1.16
gir_18262995+0634176_H665.0.fit,5830.0,4.08,0.04,2.2
gir_18262995+0644358_H665.0.fit,5234.0,3.27,-0.01,1.28
gir_18263043+0646125_H665.0.fit,6371.0,4.22,-0.02,2.93
gir_18263059+0627576_H665.0.fit,5840.0,4.33,0.07,1.82
gir_18263066+0624106_H665.0.fit,4977.0,3.32,-0.55,0.85
gir_18263136+0623283_H665.0.fit,4792.0,2.72,-0.42,0.44
gir_18263149+0641517_H665.0.fit,4786.0,3.03,-0.55,0.89
gir_18263154+0644023_H665.0.fit,6344.0,4.16,-0.08,2.13
gir_18263195+0622211_H665.0.fit,4718.0,4.66,-0.04,0.03
gir_18263438+0616274_H665.0.fit,4679.0,2.77,0.21,0.17
gir_18263469+0629397_H665.0.fit,5122.0,3.63,-0.71,1.28
gir_18263482+0629170_H665.0.fit,5776.0,4.26,-0.01,2.48
gir_18263562+0619455_H665.0.fit,6372.0,4.16,-0.14,2.83
gir_18263570+0638261_H665.0.fit,6319.0,4.06,-0.24,2.16
gir_18263638+0639011_H665.0.fit,5948.0,4.27,0.3,2.07
gir_18263653+0629308_H665.0.fit,4729.0,2.63,-0.25,0.91
gir_18263660+0617546_H665.0.fit,5304.0,3.72,-1.12,1.65
gir_18263703+0620447_H665.0.fit,4928.0,3.16,-0.53,0.61
gir_18263707+0635003_H665.0.fit,4863.0,3.07,0.09,0.74
gir_18263735+0643252_H665.0.fit,4939.0,3.33,-0.55,0.87
gir_18263754+0615024_H665.0.fit,4943.0,2.76,-0.28,1.18
gir_18263839+0625491_H665.0.fit,5383.0,4.7,-0.07,1.16
gir_18263883+0637014_H665.0.fit,5740.0,4.28,0.28,1.56
gir_18263942+0637459_H665.0.fit,4790.0,2.88,0.22,0.41
gir_18263974+0622089_H665.0.fit,5163.0,3.79,-0.19,0.82
gir_18264029+0616075_H665.0.fit,5910.0,4.4,0.06,2.08
gir_18264035+0644415_H665.0.fit,4849.0,2.73,-0.52,1.15
gir_18264038+0627500_H665.0.fit,5021.0,3.44,-0.05,1.2
gir_18264071+0615158_H665.0.fit,5264.0,4.47,-0.53,1.92
gir_18264083+0644487_H665.0.fit,5108.0,4.65,-0.04,0.93
gir_18264104+0646150_H665.0.fit,5463.0,3.99,0.09,1.84
gir_18264140+0645197_H665.0.fit,5574.0,4.48,-0.02,1.42
gir_18264204+0626342_H665.0.fit,4978.0,3.7,-0.12,0.44
gir_18264249+0646098_H665.0.fit,4994.0,2.92,-0.47,1.11
gir_18264288+0617548_H665.0.fit,6044.0,4.47,-0.04,2.4
gir_18264331+0628310_H665.0.fit,4982.0,2.97,-0.47,0.92
gir_18264350+0633393_H665.0.fit,5782.0,3.96,0.17,2.57
gir_18264351+0643347_H665.0.fit,4703.0,2.58,-0.38,0.34
gir_18264371+0635507_H665.0.fit,4739.0,4.92,0.22,0.38
gir_18264384+0641500_H665.0.fit,5793.0,4.24,0.06,1.65
gir_18264441+0624261_H665.0.fit,6734.0,4.05,-0.07,3.24
gir_18264505+0641573_H665.0.fit,5667.0,4.11,-0.56,1.97
gir_18264515+0636254_H665.0.fit,5476.0,4.23,-0.39,1.43
gir_18264518+0633439_H665.0.fit,5005.0,4.63,-0.23,1.17
gir_18264532+0637421_H665.0.fit,6323.0,4.07,0.13,2.53
gir_18264570+0618514_H665.0.fit,4918.0,3.26,-0.14,0.8
gir_18264622+0613560_H665.0.fit,4804.0,2.39,-0.46,1.02
gir_18264648+0638045_H665.0.fit,5869.0,4.44,0.15,2.19
gir_18264720+0625376_H665.0.fit,5792.0,4.63,0.23,2.15
gir_18264762+0630162_H665.0.fit,6305.0,4.03,-0.02,2.07
gir_18264833+0620223_H665.0.fit,4609.0,4.62,0.21,0.43
gir_18264922+0630200_H665.0.fit,4854.0,2.78,-0.56,0.73
gir_18264936+0627550_H665.0.fit,5988.0,4.2,0.16,2.49
gir_18264939+0622360_H665.0.fit,5820.0,4.23,0.01,2.25
gir_18264992+0638223_H665.0.fit,6316.0,4.3,-0.1,2.16
gir_18265013+0634368_H665.0.fit,4772.0,2.73,0.01,0.11
gir_18265020+0642441_H665.0.fit,6087.0,4.0,-0.2,1.81
gir_18265025+0632471_H665.0.fit,5614.0,4.22,-0.61,1.32
gir_18265025+0640378_H665.0.fit,6235.0,4.06,-0.09,1.59
gir_18265074+0618117_H665.0.fit,5768.0,4.28,-0.11,1.85
gir_18265094+0631406_H665.0.fit,5804.0,4.22,0.18,2.64
gir_18265145+0640196_H665.0.fit,5914.0,4.2,0.19,2.53
gir_18265170+0635587_H665.0.fit,5596.0,4.41,0.28,2.12
gir_18265194+0646039_H665.0.fit,5938.0,4.04,-0.37,2.55
gir_18265248+0627259_H665.0.fit,4970.0,2.97,-0.24,2.78
gir_18265261+0644151_H665.0.fit,5508.0,3.94,0.23,1.3
gir_18265277+0615284_H665.0.fit,4958.0,4.74,-0.08,0.61
gir_18265406+0633423_H665.0.fit,4856.0,4.63,0.21,0.73
gir_18265437+0629563_H665.0.fit,6327.0,4.1,0.12,1.94
gir_18265477+0615281_H665.0.fit,4723.0,2.41,-0.35,0.49
gir_18265491+0637274_H665.0.fit,6138.0,4.21,0.01,2.69
gir_18265527+0614307_H665.0.fit,5039.0,3.45,-0.62,1.07
gir_18265527+0636161_H665.0.fit,5631.0,4.16,-0.16,1.51
gir_18265546+0642393_H665.0.fit,5749.0,4.29,-0.48,1.74
gir_18265573+0615402_H665.0.fit,5028.0,3.55,0.04,0.99
gir_18265579+0643132_H665.0.fit,5803.0,4.22,0.16,2.61
gir_18265640+0615084_H665.0.fit,4666.0,2.31,-0.28,0.56
gir_18265644+0640269_H665.0.fit,5724.0,4.35,-0.43,1.86
gir_18265661+0624188_H665.0.fit,5481.0,4.06,-0.29,1.45
gir_18265663+0624446_H665.0.fit,4752.0,2.62,0.05,0.42
gir_18265721+0639304_H665.0.fit,4832.0,2.66,-0.1,0.26
gir_18265790+0640465_H665.0.fit,5506.0,4.02,0.05,1.86
gir_18265803+0628281_H665.0.fit,5447.0,3.85,0.01,1.34
gir_18265808+0631575_H665.0.fit,4542.0,2.3,-0.25,0.05
gir_18265874+0614232_H665.0.fit,5926.0,4.43,0.06,2.24
gir_18265890+0633228_H665.0.fit,5027.0,3.24,-0.54,1.91
gir_18265941+0628000_H665.0.fit,4950.0,3.0,-0.16,0.92
gir_18265963+0638291_H665.0.fit,5155.0,4.51,-0.05,1.37
gir_18270002+0634196_H665.0.fit,4703.0,2.51,-0.81,0.78
gir_18270010+0614163_H665.0.fit,5467.0,3.93,0.41,1.16
gir_18270032+0644446_H665.0.fit,4964.0,3.16,-0.35,1.11
gir_18270054+0644262_H665.0.fit,5001.0,3.09,-0.52,0.8
gir_18270110+0631416_H665.0.fit,5339.0,4.33,-0.37,1.14
gir_18270128+0633271_H665.0.fit,6640.0,4.09,0.0,2.16
gir_18270166+0626140_H665.0.fit,4931.0,4.62,0.1,0.56
gir_18270181+0629408_H665.0.fit,5831.0,4.42,0.3,1.52
gir_18270209+0629584_H665.0.fit,4880.0,3.06,-0.36,0.57
gir_18270270+0627140_H665.0.fit,5022.0,3.38,-0.44,0.96
gir_18270285+0628023_H665.0.fit,4674.0,2.26,-0.55,0.46
gir_18270312+0641206_H665.0.fit,4868.0,3.19,0.31,1.0
gir_18270350+0637412_H665.0.fit,5811.0,4.27,-0.08,1.92
gir_18270359+0617399_H665.0.fit,4649.0,2.83,0.1,0.05
gir_18270385+0621235_H665.0.fit,5085.0,3.15,-0.53,0.99
gir_18270386+0631133_H665.0.fit,5776.0,4.32,-0.23,1.87
gir_18270460+0619291_H665.0.fit,5494.0,4.3,0.26,0.63
gir_18270494+0616539_H665.0.fit,4785.0,3.08,0.22,0.46
gir_18270515+0631303_H665.0.fit,5863.0,4.12,-0.3,2.29
gir_18270526+0624165_H665.0.fit,5930.0,4.07,-0.35,2.16
gir_18270527+0624251_H665.0.fit,5193.0,4.52,0.04,0.84
gir_18270527+0627554_H665.0.fit,4647.0,4.62,-0.03,0.19
gir_18270539+0643436_H665.0.fit,5602.0,4.36,0.08,2.63
gir_18270598+0618270_H665.0.fit,5944.0,4.19,-0.41,2.38
gir_18270614+0639459_H665.0.fit,5872.0,4.22,-0.03,1.76
gir_18270651+0633145_H665.0.fit,4939.0,2.81,-0.42,0.62
gir_18270695+0620549_H665.0.fit,5474.0,4.43,0.34,1.28
gir_18270712+0630182_H665.0.fit,5008.0,2.97,-0.57,0.87
gir_18270715+0619119_H665.0.fit,5967.0,4.39,0.26,1.83
gir_18270766+0637019_H665.0.fit,5799.0,4.46,0.29,2.36
gir_18270776+0629098_H665.0.fit,4970.0,3.28,-0.55,0.94
gir_18270784+0623588_H665.0.fit,6103.0,4.18,-0.19,2.48
gir_18270800+0627134_H665.0.fit,4646.0,2.75,0.24,0.37
gir_18270844+0631152_H665.0.fit,5227.0,4.53,0.02,0.8
gir_18270921+0620077_H665.0.fit,5926.0,4.25,-0.2,2.24
gir_18270976+0619111_H665.0.fit,4970.0,3.46,-0.07,0.76
gir_18270980+0644083_H665.0.fit,5937.0,4.34,0.11,2.42
gir_18271036+0623128_H665.0.fit,6415.0,4.03,-0.03,2.24
gir_18271088+0619467_H665.0.fit,4991.0,3.14,-0.74,0.42
gir_18271105+0643389_H665.0.fit,5809.0,4.32,-0.14,2.32
gir_18271106+0622126_H665.0.fit,5022.0,4.41,0.16,0.66
gir_18271109+0640125_H665.0.fit,5385.0,3.97,-0.41,1.11
gir_18271157+0638520_H665.0.fit,5002.0,3.89,-0.65,2.33
gir_18271182+0642579_H665.0.fit,6273.0,4.19,-0.03,2.97
gir_18271224+0624044_H665.0.fit,5740.0,4.49,0.36,1.92
gir_18271277+0641147_H665.0.fit,5267.0,4.57,0.06,0.79
gir_18271295+0627315_H665.0.fit,5783.0,4.49,0.1,1.44
gir_18271324+0622353_H665.0.fit,4891.0,2.84,0.02,0.48
gir_18271338+0642357_H665.0.fit,6368.0,4.07,0.11,2.02
gir_18271351+0643174_H665.0.fit,6016.0,4.23,-0.07,2.43
gir_18271449+0622436_H665.0.fit,4880.0,3.16,-0.11,0.53
gir_18271483+0625075_H665.0.fit,5268.0,4.45,-0.03,1.23
gir_18271484+0634311_H665.0.fit,6001.0,4.08,-0.39,2.49
gir_18271492+0625404_H665.0.fit,4815.0,3.02,-0.79,0.8
gir_18271505+0631462_H665.0.fit,5246.0,3.83,0.18,1.45
gir_18271521+0627061_H665.0.fit,4684.0,4.59,-0.09,0.23
gir_18271526+0625564_H665.0.fit,4991.0,3.37,0.12,0.87
gir_18271528+0622578_H665.0.fit,4460.0,4.71,0.27,0.21
gir_18271529+0635183_H665.0.fit,4831.0,2.98,-0.33,0.59
gir_18271537+0642458_H665.0.fit,5072.0,2.96,-0.13,1.55
gir_18271542+0638234_H665.0.fit,4669.0,2.33,-0.44,0.22
gir_18271591+0623347_H665.0.fit,5817.0,4.35,0.28,1.24
gir_18271644+0642266_H665.0.fit,4447.0,4.56,0.13,0.06
gir_18271648+0633539_H665.0.fit,6229.0,4.15,-0.1,1.96
gir_18271731+0634545_H665.0.fit,5811.0,4.49,0.26,1.82
gir_18271733+0619334_H665.0.fit,5183.0,3.75,-0.29,0.83
gir_18271757+0621557_H665.0.fit,5554.0,4.27,-0.27,1.2
gir_18271764+0630367_H665.0.fit,5929.0,4.32,0.18,2.61
gir_18271780+0644416_H665.0.fit,4902.0,4.55,-0.07,0.44
gir_18271785+0628083_H665.0.fit,5256.0,3.32,-0.54,1.32
gir_18271805+0621453_H665.0.fit,5728.0,4.54,0.15,1.76
gir_18271816+0632543_H665.0.fit,4712.0,2.72,0.19,0.39
gir_18271845+0634354_H665.0.fit,5112.0,3.87,-0.7,1.33
gir_18271850+0640219_H665.0.fit,5831.0,4.43,-0.22,2.4
gir_18271856+0624156_H665.0.fit,4817.0,4.48,-0.36,0.4
gir_18271914+0625093_H665.0.fit,5006.0,3.56,-0.08,0.92
gir_18271943+0631227_H665.0.fit,6125.0,4.18,0.12,2.88
gir_18271944+0624496_H665.0.fit,4579.0,2.53,0.22,0.39
gir_18271966+0637366_H665.0.fit,4558.0,2.54,-0.23,0.55
gir_18272006+0631333_H665.0.fit,4807.0,4.49,-0.54,0.71
gir_18272013+0625216_H665.0.fit,4953.0,3.32,-0.1,0.46
gir_18272021+0634093_H665.0.fit,4968.0,2.96,-0.26,0.59
gir_18272084+0635223_H665.0.fit,5759.0,4.5,0.26,2.47
gir_18272092+0624510_H665.0.fit,6130.0,4.17,0.08,2.38
gir_18272097+0634160_H665.0.fit,4945.0,3.36,-0.67,1.12
gir_18272133+0620123_H665.0.fit,5152.0,3.95,-0.06,0.41
gir_18272133+0621459_H665.0.fit,5003.0,3.08,-0.55,0.5
gir_18272179+0624258_H665.0.fit,5622.0,4.2,0.27,1.48
gir_18272213+0625432_H665.0.fit,4901.0,3.03,0.15,0.43
gir_18272238+0622108_H665.0.fit,5810.0,4.33,0.01,1.64
gir_18272266+0644107_H665.0.fit,4918.0,2.86,-0.42,0.8
gir_18272280+0632384_H665.0.fit,4517.0,2.31,-0.26,0.06
gir_18272292+0630384_H665.0.fit,5090.0,3.86,-0.25,1.08
gir_18272302+0622590_H665.0.fit,4929.0,3.23,-0.05,0.5
gir_18272336+0621483_H665.0.fit,5034.0,3.66,-0.45,1.62
gir_18272349+0620188_H665.0.fit,4990.0,3.79,-0.61,1.09
gir_18272350+0625066_H665.0.fit,5300.0,3.68,0.29,1.51
gir_18272390+0623100_H665.0.fit,5695.0,4.13,-0.44,2.26
gir_18272424+0619596_H665.0.fit,5004.0,3.08,-0.88,1.04
gir_18272439+0621174_H665.0.fit,5655.0,4.06,-0.12,1.46
gir_18272440+0634348_H665.0.fit,4832.0,2.92,0.21,1.03
gir_18272478+0643410_H665.0.fit,6417.0,4.15,0.04,1.88
gir_18272533+0619042_H665.0.fit,5757.0,4.23,0.2,1.99
gir_18272549+0620192_H665.0.fit,5649.0,4.07,0.34,1.44
gir_18272551+0644399_H665.0.fit,5975.0,4.26,0.07,2.5
gir_18272557+0619222_H665.0.fit,5614.0,4.21,-0.56,1.45
gir_18272599+0639332_H665.0.fit,4756.0,2.82,-0.37,0.14
gir_18272619+0639031_H665.0.fit,5892.0,3.94,-0.52,1.99
gir_18272627+0645159_H665.0.fit,4915.0,2.86,-0.49,0.64
gir_18272630+0636259_H665.0.fit,5788.0,4.24,-0.3,2.49
gir_18272657+0643399_H665.0.fit,6332.0,4.06,-0.22,2.75
gir_18272684+0627323_H665.0.fit,4965.0,2.96,-0.78,1.22
gir_18272686+0625055_H665.0.fit,5776.0,4.26,-0.03,2.42
gir_18272704+0619116_H665.0.fit,5578.0,4.17,-0.19,2.0
gir_18272713+0627220_H665.0.fit,4686.0,2.39,-0.36,0.32
gir_18272754+0626564_H665.0.fit,4695.0,2.58,-0.22,0.2
gir_18272799+0623259_H665.0.fit,5334.0,4.02,-0.18,1.7
gir_18272803+0634048_H665.0.fit,5564.0,4.48,0.33,1.58
gir_18272813+0620289_H665.0.fit,5765.0,4.48,-0.17,2.26
gir_18272815+0627140_H665.0.fit,5923.0,4.21,0.05,2.41
gir_18272816+0625491_H665.0.fit,5848.0,4.31,0.08,2.49
gir_18272824+0619378_H665.0.fit,5008.0,4.52,-0.3,0.67
gir_18272844+0619570_H665.0.fit,5471.0,4.03,0.01,1.79
gir_18272846+0626499_H665.0.fit,6741.0,4.19,0.04,3.21
gir_18272874+0631061_H665.0.fit,5012.0,3.5,-0.09,0.65
gir_18272877+0640380_H665.0.fit,5635.0,3.99,0.22,2.53
gir_18272910+0630407_H665.0.fit,6673.0,4.11,0.01,3.06
gir_18272930+0629520_H665.0.fit,4814.0,4.68,0.12,0.42
gir_18272931+0637103_H665.0.fit,4777.0,2.86,-0.45,0.82
gir_18273010+0619111_H665.0.fit,5046.0,4.57,0.16,0.75
gir_18273088+0636097_H665.0.fit,5780.0,4.21,0.19,1.83
gir_18273092+0628026_H665.0.fit,4951.0,3.19,-0.17,0.85
gir_18273134+0636580_H665.0.fit,5910.0,4.46,-0.01,1.98
gir_18273138+0636290_H665.0.fit,5928.0,4.21,0.03,2.65
gir_18273186+0638597_H665.0.fit,4648.0,2.39,-0.24,0.28
gir_18273206+0642008_H665.0.fit,4965.0,2.9,-0.19,1.45
gir_18273275+0640505_H665.0.fit,5584.0,4.16,-0.02,1.53
gir_18273315+0636246_H665.0.fit,5608.0,4.13,-0.01,1.34
gir_18273321+0631500_H665.0.fit,5794.0,4.17,-0.08,3.02
gir_18273340+0634473_H665.0.fit,4557.0,4.81,0.03,0.33
gir_18273343+0624340_H665.0.fit,4683.0,2.39,-0.37,0.51
gir_18273422+0641210_H665.0.fit,4771.0,3.09,-0.17,0.08
gir_18273459+0619090_H665.0.fit,5628.0,4.22,0.27,1.21
gir_18273460+0620222_H665.0.fit,5635.0,4.08,-0.17,2.04
gir_18273476+0643376_H665.0.fit,5831.0,4.22,0.21,2.44
gir_18273477+0621112_H665.0.fit,5007.0,3.28,-0.44,1.12
gir_18273489+0619242_H665.0.fit,5834.0,4.4,0.06,2.22
gir_18273497+0628066_H665.0.fit,5828.0,4.35,0.08,1.84
gir_18273557+0631425_H665.0.fit,4563.0,2.34,-0.45,0.26
gir_18273560+0623036_H665.0.fit,5762.0,4.39,-0.13,2.03
gir_18273607+0623384_H665.0.fit,4489.0,2.29,-0.05,0.4
gir_18273628+0618439_H665.0.fit,5089.0,3.86,-0.34,1.07
gir_18273642+0634121_H665.0.fit,6366.0,4.1,0.14,3.28
gir_18273651+0623058_H665.0.fit,6473.0,4.15,0.08,3.23
gir_18273682+0626286_H665.0.fit,4836.0,2.88,-0.63,0.54
gir_18273737+0627364_H665.0.fit,4902.0,3.43,-0.16,0.7
gir_18273743+0636340_H665.0.fit,5958.0,4.33,0.06,2.43
gir_18273772+0626492_H665.0.fit,5878.0,4.4,0.37,2.85
gir_18273775+0635072_H665.0.fit,6091.0,4.13,-0.26,2.35
gir_18273794+0637227_H665.0.fit,5424.0,4.42,0.01,1.31
gir_18273798+0621091_H665.0.fit,5012.0,3.57,0.02,0.63
gir_18273806+0624496_H665.0.fit,5000.0,4.56,-0.37,1.0
gir_18273844+0641484_H665.0.fit,4552.0,2.37,-0.23,0.09
gir_18273859+0641508_H665.0.fit,5962.0,4.04,-0.45,1.78
gir_18273863+0628183_H665.0.fit,4595.0,2.39,-0.17,0.17
gir_18273889+0623338_H665.0.fit,4892.0,2.78,-0.21,0.42
gir_18273950+0643418_H665.0.fit,4695.0,2.33,-0.14,0.36
gir_18273956+0634590_H665.0.fit,5475.0,4.51,-0.21,1.32
